Fotograma	Hora-Minuto-Segundo	Tiempo	fps	Exposición	Ganancia	Bitrate	WB
307	13-4-12	30.273325443267822	28.291528670583396	-1.0	-1.0	-1.0	WB
308	13-4-12	30.30484938621521	31.72575923754775	-1.0	-1.0	-1.0	WB
309	13-4-12	30.3371684551239	30.981253046933862	-1.0	-1.0	-1.0	WB
310	13-4-12	30.372699975967407	28.17465136899804	-1.0	-1.0	-1.0	WB
311	13-4-12	30.408130407333374	28.182981239585015	-1.0	-1.0	-1.0	WB
312	13-4-12	30.43873929977417	32.658542852471015	-1.0	-1.0	-1.0	WB
313	13-4-12	30.473111629486084	29.081872642556025	-1.0	-1.0	-1.0	WB
314	13-4-12	30.508129835128784	28.579535156276616	-1.0	-1.0	-1.0	WB
315	13-4-12	30.537668704986572	33.83840388540633	-1.0	-1.0	-1.0	WB
316	13-4-12	30.571805477142334	29.28656016087588	-1.0	-1.0	-1.0	WB
317	13-4-12	30.606582403182983	28.762388051513447	-1.0	-1.0	-1.0	WB
318	13-4-12	30.637649536132812	32.1809490927226	-1.0	-1.0	-1.0	WB
319	13-4-12	30.673365116119385	28.00833377851381	-1.0	-1.0	-1.0	WB
320	13-4-12	30.707862854003906	28.98079833065012	-1.0	-1.0	-1.0	WB
321	13-4-12	30.738714933395386	32.423500309214596	-1.0	-1.0	-1.0	WB
322	13-4-12	30.773573875427246	28.769095697980685	-1.0	-1.0	-1.0	WB
323	13-4-12	30.807886123657227	29.06172223607993	-1.0	-1.0	-1.0	WB
324	13-4-12	30.83816695213318	33.00756270116707	-1.0	-1.0	-1.0	WB
325	13-4-12	30.86978030204773	31.60455723672313	-1.0	-1.0	-1.0	WB
326	13-4-13	30.90533208847046	28.144591248565696	-1.0	-1.0	-1.0	WB
